experiment,well,bin 1,bin 2,bin 3,bin 4,bin 5,bin 6,bin 7,bin 8,bin 9,bin 10,bin 11,bin 12,bin 13,bin 14,bin 15,bin 16,bin 17,bin 18,bin 19,bin 20,bin 21,bin 22,bin 23,bin 24,bin 25,bin 26,bin 27,bin 28,bin 29,bin 30,bin 31,bin 32,bin 33,bin 34,bin 35,bin 36,bin 37,bin 38,bin 39,bin 40,bin 41,bin 42,bin 43,bin 44,bin 45,bin 46,bin 47,bin 48,bin 49,bin 50
RA00002_130619,CAM034A1,0.138185098864747,0.1237500939778964,0.3099015111645741,0.5928125704834223,0.11638222690023306,0.21887218045112783,0.27095707089692506,0.2641906623562138,0.28997819712803546,0.03736561160814977,0.0,0.04612051176227817,0.39713165497317376,0.09172513413124227,0.322464141987411,0.36772595955427156,0.3750515889393314,0.24979364424267436,0.024246801485761454,0.0007222451506397028,0.0009342520144809063,0.43225881803316984,0.7656195258671027,0.8360196215837421,0.3085367277823193,0.029662501459768773,0.04111188974538659,0.020086418311339484,0.007474889044615744,0.0007006890108606797,0.05183436608635782,0.45643194335169157,0.19266325727773406,0.5259171830431789,0.2009442313366775,0.26858772619984267,0.03609362706530291,0.5187370905871939,0.02606471918953477,0.0035405192761605035,0.08001509718814871,0.014593030569883004,0.35639703107309095,0.03157828521104611,0.0827200100647921,0.662850673040634,0.44533903635677446,0.32238787192552054,0.07120840410140278,0.3652031702100893
RA00002_130619,CAM035A1,0.0011073253833049405,0.013884156729131176,0.007751277683134583,0.2629471890971039,0.2600511073253833,0.4131175468483816,0.34105621805792163,0.5018739352640545,0.06396933560477001,0.042504258943781945,0.0,0.023238053676631027,0.19790530220379665,0.49989090115644774,0.37613177702628997,0.14477416539384683,0.3759546148810823,0.04887628191141174,0.013091861226271002,0.0,0.001611703446565832,0.2018348623853211,0.22139581009049214,0.6736920406645177,0.5339697495660798,0.005207041904289611,0.05950905033473841,0.08491384653526714,0.018100669476816267,0.003223406893131664,0.0003719546215361726,0.2295676429567643,0.6092616700762506,0.422354472754324,0.018783708387576717,0.0198977219897722,0.2122931002417705,0.2625069741491538,0.030683403068340307,0.0047424214245862005,0.17632257658677739,0.31196527428283843,0.5253522898842476,0.027112033717053532,0.39227527206391144,0.7993834927025667,0.7018117765475591,0.3687488205321759,0.5926275397873813,0.5780699547055863
RA00002_130619,CAM035A2,0.021910331384015595,0.1318415718072665,0.053567251461988305,0.5656140350877193,0.5070169967254016,0.525458089668616,0.27157894736842103,0.1726315789473684,0.06798690160611258,0.004210526315789474,0.0,0.14901218999579655,0.33081126523749477,0.6745481294661623,0.43028265209624883,0.23097940311055065,0.058638083228247165,0.01807482135350988,0.027637662883564524,0.0008406893652795292,0.0,0.2943614215747834,0.7329816628987692,0.4780861484365189,0.11768399899522733,0.032278322029640795,0.031520783624262215,0.007033408691283597,0.017330151952781616,0.0,0.030156696560559772,0.3516949152542373,0.7789494431851779,0.4680201044643737,0.030547891210090657,0.024243618803587268,0.06287572681580762,0.42140534148024045,0.043851005124162394,0.00453335961367892,0.0919587068731323,0.1134881825590872,0.5204753820033956,0.0454360228198859,0.4305895137190981,0.6509779951100244,0.42080956261885355,0.8593548387096774,0.5191524042379788,0.34426786199402337
RA00002_130619,CAM035A3,0.02266713706121009,0.1137766801905098,0.3133709648968072,0.3373610866113953,0.37108582517420835,0.3929264420532722,0.4459340271652849,0.41532898218380665,0.37978479449638386,0.0013229846533780209,0.03142349544747946,0.34088385520763936,0.504052403686022,0.7419498112369531,0.6209193870752832,0.386520097712636,0.516655562958028,0.18163650494060177,0.003886298023539862,0.0,0.008218543812941313,0.01875,0.38742910059034613,0.4,0.16749623799050817,0.06621136705637226,0.06875,0.005093182081259405,0.008564814814814815,0.006597985877995138,0.000563433186214668,0.0844131455399061,0.649732369236548,0.35417840375586856,0.2942060287350925,0.44135599586815666,0.053896713615023475,0.26922715747957554,0.20704225352112676,0.000657338717250446,0.16704516780217007,0.09815796114055009,0.16861161925187662,0.09134494070148877,0.51148120111027,0.5148246278072167,0.493628564219026,0.3780357030215101,0.26293212212969974,0.23568004037345444
RA00002_130619,CAM035A4,0.01735690643416485,0.13650306748466257,0.1790586905626867,0.18138521149499515,0.1978687333494793,0.2898199725518689,0.18025508556667744,0.5386292080406878,0.38400064578624477,0.051989989505126344,0.00010993843447669306,0.1896646509070918,0.32036059806508355,0.82869708631116,0.5660729991204925,0.5677220756376429,0.14645409565695436,0.0015391380826737027,0.0030786146234194614,0.0031882145998240984,0.0016183244118013196,0.22009212000497946,0.2696377443047429,0.8218598282086393,0.6714801444043321,0.28100099601593626,0.22581849869289183,0.017552595543383544,0.017054649570521597,0.022407568778787502,0.00027945971122496507,0.3220307405682347,0.5884873323397913,0.5328365160689333,0.03791336748952026,0.02421984163949697,0.14438751746623196,0.356929955290611,0.04350256171401956,0.00027945971122496507,0.17081109230568936,0.023696373933988674,0.5212211951568806,0.20721307206562073,0.35359979169378986,0.14262465824762402,0.3675541956903847,0.5166644968103111,0.24119523468524184,0.6855878140867074
RA00002_130619,CAM035A6,0.010544963725324786,0.08587818457904504,0.08174455879871773,0.20516281423991903,0.11321073055508689,0.45916990045554246,0.2793149991564029,0.402564535177999,0.32545976041842417,0.013581913278218323,0.0,0.2745514636449481,0.40533522190745985,0.22934372049102927,0.5787299338999056,0.1901558073654391,0.01959395656279509,0.2474032105760151,0.0003541076487252125,0.011095372993389991,0.0,0.042426367461430574,0.08122954651706404,0.5324918186068256,0.6933504732967162,0.036699392239364186,0.046517064048620854,0.029803646563814866,0.024777933613838243,0.0030388031790556337,0.014675465379690732,0.3802442387236557,0.49290919834547964,0.35418103023736824,0.13365507731704915,0.05534764624778413,0.032105574157967304,0.3432483009947799,0.21057815424012608,0.007977151861335434,0.09228971962616822,0.1811473897804833,0.4410354156419085,0.0903277378097522,0.08749385145105755,0.4171175602557796,0.556477894607391,0.3621495327102804,0.20106991330012913,0.4958804722085588
RA00002_130619,CAM037A2,0.08521529659741042,0.1401580730146782,0.40213791026799156,0.0635350797952424,0.04847937368262571,0.13737297704177645,0.020701595904847936,0.20355314664257754,0.06450884456153556,0.013851249623607348,0.0016275284817484307,0.08393396884445478,0.4300162752848175,0.7148337595907929,0.2812136712392467,0.10962566844919786,0.013485235991629853,0.08323645663799116,0.019762845849802372,0.008602650546384562,0.0002511616225040814,0.14793419565490393,0.020595253045334674,0.37674243375612204,0.759261584829838,0.19530268776689275,0.023232450081627526,0.027502197664196912,0.01682782870777345,0.0,0.001591564707052621,0.24937829503630757,0.6469067037994828,0.3646672635034318,0.22033223913259722,0.3122451009648861,0.34636426937232667,0.050527153371792324,0.027454491196657715,0.0,0.12085721405432345,0.01495233941810479,0.42505606777971594,0.1474674475110585,0.44829304759531524,0.8304884126588588,0.8464270138932154,0.5484674806877647,0.08846800822378668,0.09406927485671568
RA00002_130619,CAM037A4,0.05429864253393665,0.16309266181388943,0.08016130618668241,0.012197521148927798,0.022230965964981312,0.2913633680897108,0.23126106629942947,0.23713976590931446,0.05665945307889042,0.007180798740901042,0.0,0.0985981308411215,0.6384345794392523,0.5902347856558813,0.5109216213059222,0.20619158878504673,0.3900700934579439,0.15745824085971266,0.005840439201027918,0.0025700934579439253,0.0,0.04341909945571499,0.533151904997526,0.5003711034141514,0.28225108225108225,0.04849084611578427,0.295274616526472,0.029069767441860465,0.006308758040573973,0.002102919346857991,0.0,0.10928497213563805,0.551525455747615,0.24870123736658165,0.5078870312647586,0.08671830719818628,0.3174648153395674,0.3386228393312553,0.11268536884858789,0.0003778218569944271,0.06912276491059642,0.09876395055802233,0.27103084123364934,0.34033361334453377,0.26035041401656067,0.3627745109804392,0.24306972278891156,0.11892475699027961,0.3340933637345494,0.22134885395415815
RA00002_130619,CAM037A5,0.024949813593346717,0.07692859191281905,0.018926087891605135,0.11858330943504446,0.2571694866647548,0.2443361055348437,0.06681961571551477,0.47537457882285467,0.4009176942930886,0.06689131058216231,0.040797186400937865,0.025087924970691677,0.11582649472450175,0.5423212192262603,0.13036342321219227,0.05615474794841735,0.03774912075029308,0.15216881594372803,0.012192262602579133,0.0010550996483001172,0.0027903732124171608,0.09545401697477038,0.3708871061504476,0.5068015347052668,0.5853970468550168,0.08765403394559405,0.21137077084059994,0.04173933263574003,0.01302174165794675,0.013138007208464132,0.04634266077565047,0.208816021990968,0.7385627331631651,0.41030927835051545,0.058419243986254296,0.2275672491655213,0.07156881994894954,0.3748649975454099,0.20775650466372117,0.0027488709994109564,0.0498220640569395,0.14067182817182816,0.365361803084223,0.18856143856143856,0.4914153711681339,0.39920084909783354,0.6585914085914086,0.45826309546107263,0.39485514485514484,0.5572204532684023
RA00002_130619,CAM302A1,0.16232903477921062,0.14028917545916372,0.42172723720203203,0.4611957796014068,0.19828057835091834,0.6393404188809003,0.5031652989449004,0.659241891363814,0.6299335677999218,0.055412270418132084,0.0008882966910948257,0.1428095502498612,0.6269153897401732,0.6833981121599112,0.1103708638685321,0.735287586053742,0.36102165463631314,0.25283144570286475,0.14058856191004998,0.009327115256495669,0.0014979403320434402,0.029584321557857944,0.47160154787167646,0.19285981775059294,0.760204718512046,0.24244694132334582,0.009986268880289601,0.06091624016976657,0.03982024716015479,0.009986268880289601,0.0,0.22341156830010803,0.7279065200314219,0.603299293008641,0.602808326787117,0.06422468820583326,0.0444815396700707,0.11429693637077769,0.035156633605027986,0.007266300078554596,0.008022991258531913,0.28553466650700515,0.3440905280804694,0.02873907316489043,0.0468235435003892,0.49473116991977006,0.17758352293138546,0.2854747934379116,0.21284876062746977,0.03562447611064543
RA00002_130619,CAM302A2,0.09472402597402597,0.17961204447690934,0.14147727272727273,0.2895057219381544,0.14618506493506495,0.2575487012987013,0.12231150068987907,0.4121753246753247,0.45669994318642965,0.035876623376623375,0.016882183908045977,0.4674889234822177,0.6415229885057471,0.3911637931034483,0.2210249042145594,0.3021195066459107,0.21312260536398467,0.05172413793103448,0.025026942881092085,0.0,0.01076149257223067,0.39953216374269007,0.6200725231021172,0.49099415204678365,0.041174406363317345,0.34577143525558546,0.031578947368421054,0.01602526611299567,0.009824561403508772,0.0003509182360510001,0.04868355688027819,0.21778440139095878,0.6440492747864097,0.3163437655240934,0.11912568306010929,0.14207650273224043,0.04232488822652757,0.37581959070137094,0.20675608544461002,0.011823149528067562,0.0027198549410698096,0.21173839458413926,0.1349652462979752,0.5461194390715667,0.4220006044122091,0.8223028105167725,0.41888297872340424,0.5374433363553944,0.2714579303675048,0.4421275309761257
RA00002_130619,CAM302A3,0.007028112449799197,0.16623637406769937,0.31487988526353533,0.3884107860011474,0.16932013769363166,0.6474469305794607,0.06985083189902468,0.08289709573323772,0.060814687320711415,0.03843947217441193,0.0,0.31971947194719474,0.15635313531353134,0.5750232030524904,0.19315252139837064,0.13964521452145215,0.12995049504950495,0.011343714550892028,0.035578013818706816,0.0019595709570957094,0.002109704641350211,0.02308265078183172,0.35120377264829983,0.6872673119880863,0.3304790270538595,0.046537602382725245,0.029659965251923555,0.009431620749565649,0.005088111193844626,0.008562918838421444,0.01396327467482785,0.24808722264728386,0.13714613618974753,0.643840856924254,0.4510760401721664,0.02993496557000765,0.036725325172149964,0.19596403978576893,0.03481254781943382,0.0036342769701606732,0.11928363732487444,0.03079770008591633,0.4146180280200899,0.0703806502775575,0.5148691514670896,0.46335338047716607,0.29189796457837697,0.31456515992598466,0.19007335932853084,0.11756542426645519
RA00002_130619,CAM302A4,0.00889610891931616,0.3647122524752475,0.3257523013846987,0.4868502475247525,0.19996905701245454,0.7721822541966427,0.3609993811881188,0.5336118202212423,0.27776918316831684,0.012918697300224337,0.0,0.018365743468866626,0.3435811806305864,0.6408367707719504,0.22863877430760166,0.018562168532704773,0.1936751129444117,0.07022885767606325,0.003339226085248478,0.0002946375957572186,0.000998003992015968,0.08345808383233533,0.41467065868263475,0.781811377245509,0.2266999376169682,0.1373502994011976,0.04104291417165669,0.010479041916167664,0.0037425149700598802,0.008607784431137725,0.0002797463632972771,0.03738927738927739,0.6105930622901903,0.35188811188811187,0.26445356210369264,0.2622155911973144,0.06237762237762238,0.5446661693397986,0.03832167832167832,0.001864975755315181,0.22766534266439695,0.058567645946286724,0.22596305403190214,0.2642163661581137,0.5803543282264675,0.6786457348212597,0.6102635228848821,0.2726183721076855,0.24423149665868113,0.3667486287119349
RA00002_130619,CAM302A6,0.071617497456765,0.21097246710972467,0.23017972193964056,0.3365208545269583,0.38451105384511053,0.12261783655476433,0.2719565954560868,0.04998304510003391,0.029770785297707852,0.007867073584265853,0.0,0.0016511381059087157,0.30254777070063693,0.661752565160986,0.18197900695836774,0.18280457601132208,0.2525061917678972,0.020995517810804436,0.010732397688406652,0.002122891850454063,0.0,0.13160869019213864,0.2984681064791562,0.8244380258696471,0.18623634308677633,0.4623885470300138,0.4049981162878312,0.053239578101456554,0.014692954916488761,0.00916739922139897,0.013172016782125085,0.1984390243902439,0.5947317073170731,0.48824275539076983,0.06634793638403746,0.030146341463414633,0.051024390243902436,0.15386867011415747,0.024295053175919602,0.0005853658536585366,0.15341411081660988,0.08544743152846145,0.22073578595317725,0.3644452858765619,0.4346207244730531,0.7263031679919223,0.7234002271866717,0.27853852464188805,0.0738356683074593,0.09485043544112079
RA00002_130619,CAM307A1,0.01626670961507489,0.25986471251409243,0.003462715413110002,0.06257046223224352,0.14206330031408554,0.22491544532130778,0.38291190207762926,0.5613625382509261,0.2805604767273313,0.0671605733612498,0.0,0.140958605664488,0.7275302320514218,0.3309368191721133,0.8466063841377056,0.24251007735047392,0.5225490196078432,0.08159930275629154,0.026143790849673203,0.002614663906743654,0.019099590723055934,0.4873480525924088,0.7715490512216296,0.6758030509735831,0.18977921111386753,0.3059655215180454,0.2871139774277564,0.22683864566538509,0.05854626643512776,0.0033486295423539626,0.002445466105839773,0.5164824415533601,0.5415240144771594,0.6137141739215495,0.18693142913039226,0.0955781647427118,0.04401838990511592,0.1863445172649907,0.2122664579868923,0.004988750855913137,0.006032625423207141,0.07386888273314866,0.43127116035703295,0.276762080640197,0.1350569405971068,0.5287780855647891,0.6835949522930133,0.5379501385041551,0.27614650661742074,0.3216374269005848
RA00002_130619,CAM307A2,0.06733187312403667,0.12387442200048673,0.061658283303585915,0.16540926421675997,0.2841729536789162,0.6060679808550337,0.26527135556096376,0.6625831575531397,0.6480084367648252,0.07146913279792326,0.0,0.019271198318149965,0.0956552207428171,0.7235459004905396,0.04508292455033871,0.2341742583508526,0.33263256248540063,0.0845596823172156,0.01051156271899089,0.015884139219808455,0.0,0.06658997955010225,0.08769014444586476,0.8006134969325154,0.9697085889570553,0.19414621676891616,0.14992331288343558,0.4293749201073757,0.13190184049079753,0.0002556237218813906,0.01996007984031936,0.1164337990685296,0.7939904645747866,0.5066533599467731,0.30616544688400976,0.4241516966067864,0.19427811044577512,0.1905976272314004,0.39288090485695276,0.022066977156797517,0.2158460819025987,0.19501603420630678,0.299752822499833,0.37096666443984233,0.2695082843399252,0.7974480593226,0.40042755027055915,0.3151847150778275,0.11511223944414752,0.24898122787093327
RA00002_130619,CAM307A4,0.021399972387132402,0.02478254866767914,0.0031062331745703043,0.22656357862764048,0.24692806847991164,0.21524230291315752,0.2781306088637305,0.4005660247118106,0.3464724561645727,0.03776059643794008,0.0,0.18445539135194308,0.3948117338003503,0.6098522167487684,0.11164623467600701,0.4313704028021016,0.28002189381499726,0.09478984238178634,0.006568144499178982,0.006020140105078809,0.0,0.24875435974090682,0.35218637099788214,0.37647938208546156,0.7737917289486796,0.12844150990407374,0.4807524604459948,0.041484988164943316,0.01943198804185351,0.002740749968855114,0.004303012108475933,0.2040428299809867,0.6227736641985191,0.516061242870009,0.37596317422195535,0.26298408886220354,0.07365155608926248,0.4359615769461677,0.1207845491844291,0.0009006304413089162,0.05923433432797918,0.15795822487461114,0.35940575201574504,0.11491333883562949,0.35927877595073326,0.5037140499015935,0.34531140879944133,0.5565360929464795,0.42505237762681736,0.13751507840772015
RA00002_130619,CAM307A5,0.08403073123885306,0.007957195774454657,0.06578405816984498,0.24420359445740156,0.31686904026891677,0.22403621896007683,0.3333104678282343,0.25428728220606395,0.15948689806557828,0.055768966936479626,0.0,0.24075319435104237,0.09941717103788389,0.49714221674324777,0.223355373753222,0.02813270567137413,0.1895314951804528,0.18480331726997645,0.03821584668833352,0.0005604124635731899,0.005179970779652012,0.06428476557311728,0.43976623721609776,0.5934387036791074,0.24863859742329658,0.08752822419976092,0.03373621994952849,0.005844069597556116,0.03081418515075043,0.004383052198167087,0.00046803332397266686,0.01141894421564957,0.5197491576188693,0.6126556210802209,0.15856969016193953,0.21349681767128417,0.04642456008985399,0.40559767855471307,0.1812225030422166,0.002339947585174092,0.15633506557782728,0.1685845087849542,0.39449427776059387,0.11828755258599356,0.4814402375649592,0.5370576589952982,0.5763424894828013,0.8517166718218373,0.6688938381588716,0.17229646127196238
RA00002_130619,CAM307A6,0.04765543591524835,0.11280911364267852,0.22179772158933037,0.24293157346300798,0.5840916985064258,0.6089886079466519,0.11906085023617671,0.0747481764501563,0.09725599166377215,0.005904417893859405,0.030212483399734397,0.6205179282868526,0.46536077910579904,0.6215139442231076,0.08974217107447162,0.11564851704293935,0.27567507746790615,0.435037627268703,0.021912350597609563,0.0,0.00026784518548279097,0.2627209426888056,0.11663095875736476,0.6580956207312173,0.7740725860452659,0.662560257096947,0.02945902517407606,0.10298647381813313,0.04513191375385028,0.0,0.004664086533690583,0.23489133670735338,0.6529721147166816,0.5299196189342066,0.3546690483278754,0.21244294502877556,0.2615857894214548,0.35734841718765503,0.050114121266249874,0.0018854817902153418,0.0893205104029166,0.21641837953359733,0.4748884279338739,0.04500597146269407,0.3890250801433151,0.6706895467974102,0.4315167515242944,0.3983908479477026,0.0691432522471557,0.3322018982965617
